city,price,carat,depth,table,x,y,z,clarity,cut,color
Paris,6416,1.02,60.4,57.0,6.55,6.53,3.95,VS2,Ideal,G
Paris,1607,0.53,62.5,56.0,5.2,5.17,3.24,VS2,Ideal,G
Paris,743,0.38,61.6,57.0,4.62,4.66,2.86,VS2,Ideal,G
Paris,7042,1.14,61.5,57.0,6.68,6.72,4.12,VS2,Ideal,G
Paris,5989,0.92,62.0,57.0,6.21,6.24,3.86,VS2,Ideal,G
Paris,827,0.41,62.5,56.0,4.72,4.75,2.96,VS2,Ideal,G
Paris,675,0.3,62.5,53.0,4.3,4.27,2.68,VS2,Ideal,G
Paris,6295,1.01,60.6,58.0,6.44,6.5,3.92,VS2,Ideal,G
Paris,2604,0.74,61.3,55.0,5.82,5.89,3.59,VS2,Ideal,G
Paris,827,0.41,61.4,55.0,4.75,4.8,2.93,VS2,Ideal,G
Paris,7290,1.13,61.6,57.0,6.7,6.68,4.12,VS2,Ideal,G
Paris,1240,0.4,62.0,56.0,4.73,4.78,2.95,VS2,Ideal,G
Paris,6333,1.02,60.6,56.0,6.56,6.52,3.96,VS2,Ideal,G
Paris,1758,0.58,61.9,56.0,5.38,5.34,3.32,VS2,Ideal,G
Paris,7741,1.2,62.1,56.0,6.84,6.78,4.23,VS2,Ideal,G
Paris,2954,0.76,61.7,54.0,5.88,5.92,3.64,VS2,Ideal,G
Paris,6411,1.06,62.7,55.0,6.53,6.49,4.08,VS2,Ideal,G
Paris,561,0.32,62.5,56.0,4.38,4.42,2.75,VS2,Ideal,G
Paris,8213,1.22,61.4,56.0,6.88,6.9,4.23,VS2,Ideal,G
Paris,7413,1.2,62.6,57.0,6.74,6.81,4.24,VS2,Ideal,G
Paris,9590,1.25,60.9,57.0,6.96,6.99,4.25,VS2,Ideal,G
Paris,1449,0.5,60.9,58.0,5.1,5.12,3.11,VS2,Ideal,G
Paris,561,0.32,61.8,55.0,4.41,4.42,2.73,VS2,Ideal,G
Paris,6796,1.02,62.3,56.0,6.46,6.51,4.04,VS2,Ideal,G
Paris,3595,0.73,61.6,56.0,5.8,5.83,3.58,VS2,Ideal,G
Paris,574,0.31,61.4,56.0,4.34,4.37,2.67,VS2,Ideal,G
Paris,668,0.37,62.5,53.0,4.6,4.61,2.88,VS2,Ideal,G
Tel Aviv,5346,1.02,62.4,57.0,6.47,6.36,4.0,VS2,Ideal,G
Tel Aviv,664,0.36,60.6,56.0,4.62,4.67,2.81,VS2,Ideal,G
Tel Aviv,765,0.34,61.7,56.0,4.53,4.48,2.78,VS2,Ideal,G
Tel Aviv,9243,1.29,61.3,57.0,6.99,7.07,4.31,VS2,Ideal,G
Tel Aviv,6905,1.09,62.0,54.0,6.61,6.65,4.11,VS2,Ideal,G
Tel Aviv,6516,1.01,61.5,57.0,6.49,6.45,3.98,VS2,Ideal,G
Tel Aviv,6534,1.1,62.0,56.0,6.6,6.68,4.12,VS2,Ideal,G
Tel Aviv,743,0.33,62.2,56.0,4.44,4.43,2.76,VS2,Ideal,G
Tel Aviv,1061,0.41,62.1,57.0,4.78,4.72,2.95,VS2,Ideal,G
Tel Aviv,1546,0.51,62.9,54.0,5.12,5.08,3.21,VS2,Ideal,G
Tel Aviv,2537,0.71,61.6,55.0,5.74,5.78,3.55,VS2,Ideal,G
Tel Aviv,1087,0.42,60.8,57.0,4.85,4.82,2.94,VS2,Ideal,G
Tel Aviv,14482,1.51,62.1,55.0,7.38,7.33,4.56,VS2,Ideal,G
Tel Aviv,6793,1.03,60.7,57.0,6.53,6.56,3.97,VS2,Ideal,G
Tel Aviv,7275,1.07,61.9,55.0,6.55,6.57,4.06,VS2,Ideal,G
Tel Aviv,2593,0.7,61.8,54.0,5.71,5.74,3.54,VS2,Ideal,G
Tel Aviv,7666,1.21,62.0,56.0,6.77,6.87,4.23,VS2,Ideal,G
Tel Aviv,6604,1.05,60.8,57.0,6.65,6.58,4.02,VS2,Ideal,G
Tel Aviv,11487,1.54,61.5,57.0,7.44,7.41,4.57,VS2,Ideal,G
Tel Aviv,596,0.34,62.0,54.0,4.47,4.5,2.78,VS2,Ideal,G
Tel Aviv,2952,0.72,61.5,55.0,5.76,5.79,3.55,VS2,Ideal,G
Tel Aviv,16316,1.74,61.7,56.0,7.72,7.68,4.75,VS2,Ideal,G
Tel Aviv,7227,1.09,60.6,57.0,6.68,6.73,4.06,VS2,Ideal,G
Tel Aviv,507,0.3,61.8,56.0,4.29,4.32,2.66,VS2,Ideal,G
Tel Aviv,1042,0.41,61.4,59.0,4.78,4.76,2.93,VS2,Ideal,G
Tel Aviv,3547,0.72,61.0,55.0,5.81,5.83,3.55,VS2,Ideal,G
Tel Aviv,1556,0.55,62.4,56.0,5.25,5.23,3.27,VS2,Ideal,G
Tel Aviv,596,0.34,62.2,53.0,4.46,4.51,2.79,VS2,Ideal,G
Tel Aviv,6774,1.12,62.0,56.0,6.69,6.64,4.13,VS2,Ideal,G
Tel Aviv,524,0.32,62.1,56.0,4.36,4.4,2.72,VS2,Ideal,G
Tel Aviv,577,0.31,62.1,55.0,4.35,4.38,2.71,VS2,Ideal,G
Tel Aviv,13532,1.51,62.1,55.0,7.33,7.38,4.57,VS2,Ideal,G
Tel Aviv,6286,1.04,59.4,58.0,6.63,6.67,3.95,VS2,Ideal,G
Tel Aviv,720,0.32,61.8,57.0,4.4,4.37,2.71,VS2,Ideal,G
Tel Aviv,2834,0.8,62.2,56.0,5.94,5.87,3.67,VS2,Ideal,G
Dubai,765,0.34,62.9,55.0,4.52,4.45,2.82,VS2,Ideal,G
Dubai,13809,1.52,62.8,54.0,7.3,7.36,4.61,VS2,Ideal,G
Dubai,6648,1.02,62.3,55.0,6.45,6.48,4.03,VS2,Ideal,G
Dubai,2991,0.75,60.6,55.0,5.91,5.93,3.59,VS2,Ideal,G
Dubai,1424,0.5,62.6,57.0,5.11,5.05,3.18,VS2,Ideal,G
Dubai,2839,0.73,61.8,54.0,5.8,5.82,3.59,VS2,Ideal,G
Dubai,7667,1.14,61.4,56.0,6.74,6.77,4.15,VS2,Ideal,G
Dubai,1854,0.55,60.4,56.0,5.38,5.31,3.23,VS2,Ideal,G
Dubai,7179,1.01,61.4,57.0,6.44,6.5,3.97,VS2,Ideal,G
Dubai,1577,0.52,62.0,55.0,5.19,5.13,3.2,VS2,Ideal,G
Dubai,7255,1.06,62.3,56.0,6.49,6.54,4.06,VS2,Ideal,G
Dubai,561,0.32,62.0,57.0,4.37,4.4,2.72,VS2,Ideal,G
Dubai,4269,0.9,62.6,57.0,6.14,6.2,3.86,VS2,Ideal,G
Dubai,1719,0.58,61.1,56.0,5.4,5.43,3.31,VS2,Ideal,G
Dubai,1061,0.41,61.4,55.0,4.8,4.75,2.93,VS2,Ideal,G
Dubai,7171,1.14,61.5,57.0,6.72,6.68,4.12,VS2,Ideal,G
Dubai,6653,1.1,62.0,56.0,6.68,6.6,4.12,VS2,Ideal,G
Dubai,955,0.38,60.6,57.0,4.7,4.73,2.86,VS2,Ideal,G
Dubai,3253,0.7,61.9,56.0,5.68,5.7,3.52,VS2,Ideal,G
Dubai,1580,0.56,61.7,56.0,5.3,5.34,3.28,VS2,Ideal,G
Dubai,3253,0.7,61.6,57.0,5.7,5.73,3.53,VS2,Ideal,G
Dubai,1588,0.55,62.2,54.0,5.27,5.28,3.28,VS2,Ideal,G
Dubai,5915,1.02,62.6,58.0,6.43,6.39,4.01,VS2,Ideal,G
Dubai,596,0.34,62.1,55.0,4.46,4.49,2.78,VS2,Ideal,G
Dubai,675,0.3,61.7,56.0,4.35,4.31,2.67,VS2,Ideal,G
Dubai,827,0.41,62.7,56.0,4.72,4.76,2.97,VS2,Ideal,G
Dubai,9030,1.25,62.4,55.0,6.93,6.86,4.3,VS2,Ideal,G
Dubai,7634,1.12,61.0,57.0,6.69,6.72,4.09,VS2,Ideal,G
Dubai,17051,2.09,61.8,57.0,8.24,8.17,5.07,VS2,Ideal,G
Dubai,526,0.3,62.2,57.0,4.26,4.32,2.67,VS2,Ideal,G
Dubai,675,0.3,63.0,55.0,4.31,4.29,2.71,VS2,Ideal,G
Dubai,6773,1.04,61.6,57.0,6.49,6.54,4.01,VS2,Ideal,G
Dubai,9225,1.3,61.9,55.0,7.04,7.01,4.35,VS2,Ideal,G
Dubai,14593,1.65,61.9,57.0,7.65,7.61,4.72,VS2,Ideal,G
Dubai,561,0.32,62.0,57.0,4.39,4.41,2.73,VS2,Ideal,G
Dubai,1746,0.6,62.1,57.0,5.43,5.36,3.35,VS2,Ideal,G
Dubai,7451,1.16,62.5,56.0,6.67,6.73,4.19,VS2,Ideal,G
Dubai,544,0.31,61.4,57.0,4.35,4.45,2.7,VS2,Ideal,G
Dubai,490,0.27,61.5,56.0,4.16,4.18,2.56,VS2,Ideal,G
Dubai,1761,0.58,60.0,56.0,5.45,5.48,3.28,VS2,Ideal,G
Dubai,397,0.26,62.3,54.0,4.09,4.1,2.55,VS2,Ideal,G
Dubai,1760,0.58,61.2,56.0,5.37,5.41,3.3,VS2,Ideal,G
Dubai,562,0.31,62.2,54.0,4.34,4.38,2.71,VS2,Ideal,G
Dubai,12210,1.51,60.8,54.0,7.45,7.43,4.52,VS2,Ideal,G
Kimberly,1549,0.52,61.9,55.0,5.15,5.18,3.2,VS2,Ideal,G
Kimberly,1422,0.54,61.5,55.0,5.24,5.27,3.23,VS2,Ideal,G
Kimberly,17442,1.76,60.3,57.0,7.9,7.83,4.74,VS2,Ideal,G
Kimberly,720,0.32,61.7,57.0,4.4,4.38,2.71,VS2,Ideal,G
Kimberly,765,0.34,62.2,53.0,4.51,4.46,2.79,VS2,Ideal,G
Kimberly,491,0.3,60.8,57.0,4.33,4.38,2.65,VS2,Ideal,G
Kimberly,1844,0.59,61.9,56.0,5.39,5.44,3.35,VS2,Ideal,G
Kimberly,7160,1.06,62.8,55.0,6.49,6.51,4.08,VS2,Ideal,G
Kimberly,6972,1.1,60.2,56.0,6.7,6.74,4.05,VS2,Ideal,G
Kimberly,7587,1.15,61.6,55.0,6.74,6.76,4.16,VS2,Ideal,G
Kimberly,7792,1.21,61.2,57.0,6.9,6.85,4.21,VS2,Ideal,G
Kimberly,7113,1.16,61.7,57.0,6.72,6.8,4.17,VS2,Ideal,G
Kimberly,633,0.35,61.0,57.0,4.54,4.57,2.78,VS2,Ideal,G
Kimberly,6356,1.02,60.5,57.0,6.51,6.55,3.95,VS2,Ideal,G
Kimberly,545,0.3,62.0,54.0,4.33,4.35,2.69,VS2,Ideal,G
Kimberly,13752,1.51,60.9,57.0,7.39,7.46,4.52,VS2,Ideal,G
Kimberly,6504,1.01,61.8,57.0,6.43,6.41,3.97,VS2,Ideal,G
Kimberly,7415,1.04,60.7,56.0,6.59,6.54,3.99,VS2,Ideal,G
Kimberly,1604,0.55,61.2,56.8,5.28,5.31,3.24,VS2,Ideal,G
Kimberly,1087,0.42,62.2,56.0,4.82,4.8,2.99,VS2,Ideal,G
Kimberly,6499,1.02,61.4,55.0,6.48,6.51,3.99,VS2,Ideal,G
Kimberly,6295,1.01,59.6,59.0,6.52,6.57,3.9,VS2,Ideal,G
Kimberly,5439,1.01,61.7,57.0,6.44,6.49,3.99,VS2,Ideal,G
Kimberly,1795,0.6,62.1,56.0,5.4,5.45,3.37,VS2,Ideal,G
Kimberly,2723,0.7,62.7,54.0,5.66,5.7,3.56,VS2,Ideal,G
Kimberly,3451,0.7,61.6,56.0,5.7,5.73,3.52,VS2,Ideal,G
Kimberly,6644,1.13,62.7,57.0,6.68,6.65,4.18,VS2,Ideal,G
Kimberly,525,0.29,61.6,56.0,4.26,4.29,2.63,VS2,Ideal,G
Kimberly,6024,1.01,59.7,57.0,6.49,6.44,3.86,VS2,Ideal,G
Kimberly,6439,1.01,61.9,56.0,6.42,6.46,3.99,VS2,Ideal,G
Kimberly,15797,1.7,61.3,57.0,7.6,7.67,4.68,VS2,Ideal,G
Kimberly,12821,1.5,63.0,56.0,7.32,7.26,4.59,VS2,Ideal,G
Kimberly,13508,1.54,60.2,59.0,7.47,7.52,4.51,VS2,Ideal,G
Kimberly,6019,1.01,62.5,57.0,6.43,6.4,4.01,VS2,Ideal,G
Kimberly,7548,1.17,62.0,56.0,6.74,6.71,4.17,VS2,Ideal,G
Kimberly,1577,0.52,62.2,55.0,5.18,5.14,3.21,VS2,Ideal,G
Kimberly,720,0.32,61.4,56.0,4.39,4.37,2.69,VS2,Ideal,G
Kimberly,544,0.31,62.7,57.0,4.31,4.34,2.71,VS2,Ideal,G
Kimberly,1613,0.57,60.7,55.0,5.41,5.39,3.28,VS2,Ideal,G
Kimberly,561,0.32,61.4,55.0,4.4,4.46,2.72,VS2,Ideal,G
Kimberly,1625,0.6,62.1,57.0,5.36,5.43,3.35,VS2,Ideal,G
Kimberly,7423,1.17,62.0,57.0,6.74,6.78,4.19,VS2,Ideal,G
Kimberly,3307,0.73,60.9,57.0,5.8,5.86,3.55,VS2,Ideal,G
Kimberly,1438,0.51,62.4,56.0,5.11,5.14,3.2,VS2,Ideal,G
Kimberly,720,0.32,61.4,55.0,4.46,4.4,2.72,VS2,Ideal,G
Kimberly,616,0.34,60.8,56.0,4.53,4.55,2.76,VS2,Ideal,G
Kimberly,1601,0.5,62.2,54.1,5.07,5.12,3.17,VS2,Ideal,G
Kimberly,6663,1.01,60.9,57.0,6.48,6.51,3.95,VS2,Ideal,G
Kimberly,12551,1.51,62.1,54.0,7.34,7.31,4.55,VS2,Ideal,G
Kimberly,6890,1.06,61.9,54.0,6.54,6.58,4.06,VS2,Ideal,G
Kimberly,743,0.33,62.5,57.0,4.41,4.39,2.75,VS2,Ideal,G
Kimberly,526,0.3,62.5,53.0,4.27,4.3,2.68,VS2,Ideal,G
Kimberly,524,0.32,62.4,55.0,4.36,4.39,2.73,VS2,Ideal,G
Kimberly,9521,1.61,62.2,56.0,7.57,7.5,4.69,VS2,Ideal,G
Kimberly,4899,0.87,61.8,56.0,6.11,6.13,3.78,VS2,Ideal,G
Kimberly,1616,0.56,62.0,55.0,5.28,5.33,3.29,VS2,Ideal,G
Kimberly,765,0.34,61.1,55.0,4.55,4.52,2.77,VS2,Ideal,G
Kimberly,851,0.37,61.6,55.0,4.63,4.65,2.86,VS2,Ideal,G
Kimberly,1861,0.6,60.4,57.0,5.49,5.51,3.32,VS2,Ideal,G
Kimberly,1691,0.57,61.5,55.0,5.33,5.37,3.29,VS2,Ideal,G
Kimberly,1660,0.51,62.3,54.0,5.17,5.12,3.21,VS2,Ideal,G
Kimberly,459,0.25,61.8,58.0,4.04,4.08,2.51,VS2,Ideal,G
Kimberly,6458,1.04,62.0,57.0,6.5,6.49,4.03,VS2,Ideal,G
Kimberly,3613,0.78,61.7,56.0,5.89,5.94,3.65,VS2,Ideal,G
Kimberly,1833,0.55,61.1,57.0,5.29,5.31,3.24,VS2,Ideal,G
Kimberly,720,0.32,60.3,57.0,4.46,4.43,2.68,VS2,Ideal,G
Kimberly,525,0.29,60.7,55.0,4.31,4.35,2.63,VS2,Ideal,G
Kimberly,1087,0.42,61.8,56.0,4.84,4.81,2.98,VS2,Ideal,G
Kimberly,2723,0.7,62.3,57.0,5.65,5.68,3.53,VS2,Ideal,G
Kimberly,7443,1.11,61.4,56.0,6.65,6.7,4.1,VS2,Ideal,G
Kimberly,1450,0.51,61.9,55.0,5.07,5.1,3.15,VS2,Ideal,G
Kimberly,596,0.34,62.5,57.0,4.46,4.5,2.8,VS2,Ideal,G
Kimberly,827,0.41,62.5,54.0,4.75,4.78,2.98,VS2,Ideal,G
Kimberly,7295,1.08,62.3,57.0,6.53,6.57,4.08,VS2,Ideal,G
Kimberly,1443,0.51,62.2,54.0,5.11,5.14,3.19,VS2,Ideal,G
Kimberly,579,0.33,61.2,55.0,4.46,4.52,2.75,VS2,Ideal,G
Kimberly,10838,1.68,62.1,55.0,7.64,7.59,4.73,VS2,Ideal,G
Kimberly,14106,1.55,61.6,56.0,7.44,7.49,4.6,VS2,Ideal,G
Kimberly,827,0.41,62.7,55.0,4.75,4.79,2.99,VS2,Ideal,G
Kimberly,980,0.4,62.8,54.0,4.7,4.67,2.94,VS2,Ideal,G
Kimberly,6981,1.03,61.3,57.0,6.51,6.54,4.0,VS2,Ideal,G
Kimberly,12100,1.51,60.8,54.0,7.45,7.43,4.52,VS2,Ideal,G
Kimberly,545,0.3,62.6,58.0,4.25,4.28,2.67,VS2,Ideal,G
Surat,3434,0.74,61.2,56.0,5.82,5.85,3.57,VS2,Ideal,G
Surat,7080,1.29,62.9,57.0,6.91,6.89,4.34,VS2,Ideal,G
Surat,561,0.32,60.3,57.0,4.43,4.46,2.68,VS2,Ideal,G
Surat,7996,1.21,61.1,57.0,6.95,6.85,4.22,VS2,Ideal,G
Surat,765,0.34,62.2,55.0,4.5,4.47,2.79,VS2,Ideal,G
Surat,1438,0.51,61.7,57.0,5.12,5.15,3.17,VS2,Ideal,G
Surat,2586,0.73,62.5,56.0,5.78,5.74,3.6,VS2,Ideal,G
Surat,1557,0.51,61.8,55.0,5.15,5.18,3.19,VS2,Ideal,G
Surat,6321,1.17,62.2,57.0,6.75,6.72,4.19,VS2,Ideal,G
Surat,698,0.31,59.6,57.0,4.43,4.4,2.63,VS2,Ideal,G
Surat,2723,0.7,62.3,57.0,5.67,5.7,3.54,VS2,Ideal,G
Surat,3073,0.75,61.6,55.0,5.86,5.89,3.62,VS2,Ideal,G
Surat,596,0.34,62.0,56.0,4.47,4.5,2.78,VS2,Ideal,G
Surat,6040,1.07,62.2,57.0,6.55,6.5,4.06,VS2,Ideal,G
Surat,7923,1.22,62.0,55.0,6.83,6.91,4.26,VS2,Ideal,G
Surat,596,0.34,61.7,56.0,4.48,4.53,2.78,VS2,Ideal,G
Surat,9085,1.31,61.9,56.0,7.08,7.05,4.37,VS2,Ideal,G
Surat,4884,0.9,60.8,57.0,6.26,6.17,3.78,VS2,Ideal,G
Surat,13794,1.54,61.2,56.0,7.43,7.47,4.56,VS2,Ideal,G
Surat,3114,0.76,61.7,55.0,5.86,5.91,3.63,VS2,Ideal,G
Surat,7128,1.16,60.7,58.0,6.86,6.81,4.15,VS2,Ideal,G
Surat,6146,1.03,59.6,57.0,6.65,6.6,3.95,VS2,Ideal,G
Surat,6734,1.01,62.1,57.0,6.4,6.45,3.99,VS2,Ideal,G
Surat,2728,0.8,62.1,56.0,5.94,6.0,3.71,VS2,Ideal,G
Surat,6169,1.02,61.9,53.0,6.5,6.48,4.02,VS2,Ideal,G
Surat,833,0.37,61.3,57.0,4.64,4.6,2.83,VS2,Ideal,G
Surat,827,0.41,62.4,55.0,4.73,4.76,2.96,VS2,Ideal,G
Surat,7996,1.21,61.9,55.0,6.9,6.84,4.25,VS2,Ideal,G
Surat,1607,0.53,61.6,56.0,5.24,5.19,3.21,VS2,Ideal,G
Surat,804,0.4,62.6,56.0,4.69,4.74,2.95,VS2,Ideal,G
Surat,847,0.42,60.8,57.0,4.82,4.85,2.94,VS2,Ideal,G
Surat,6027,1.01,63.0,57.0,6.42,6.35,4.02,VS2,Ideal,G
Surat,16803,1.75,62.1,57.0,7.73,7.69,4.79,VS2,Ideal,G
Surat,6548,1.06,61.1,57.0,6.56,6.59,4.02,VS2,Ideal,G
Surat,596,0.34,61.0,57.0,4.48,4.5,2.74,VS2,Ideal,G
Surat,825,0.4,60.9,58.0,4.76,4.79,2.91,VS2,Ideal,G
Surat,6290,1.04,61.9,57.0,6.5,6.46,4.01,VS2,Ideal,G
Surat,768,0.38,62.1,54.5,4.64,4.69,2.9,VS2,Ideal,G
Surat,6108,1.01,61.9,55.0,6.49,6.46,4.01,VS2,Ideal,G
Surat,720,0.32,61.4,57.0,4.4,4.39,2.7,VS2,Ideal,G
Surat,490,0.27,61.6,54.0,4.17,4.2,2.58,VS2,Ideal,G
Surat,2383,0.72,61.7,57.0,5.77,5.8,3.57,VS2,Ideal,G
Surat,6478,1.21,61.7,56.0,6.85,6.83,4.22,VS2,Ideal,G
Surat,847,0.42,61.7,57.0,4.8,4.83,2.97,VS2,Ideal,G
Surat,3397,0.81,61.5,55.0,6.0,6.06,3.71,VS2,Ideal,G
Surat,833,0.37,60.8,57.0,4.66,4.61,2.82,VS2,Ideal,G
Surat,698,0.31,59.1,57.0,4.48,4.45,2.64,VS2,Ideal,G
Surat,628,0.34,61.0,55.0,4.56,4.58,2.79,VS2,Ideal,G
Surat,1664,0.59,62.6,54.0,5.32,5.38,3.35,VS2,Ideal,G
Surat,6295,1.01,62.0,54.9,6.41,6.44,3.99,VS2,Ideal,G
Surat,6645,1.03,62.8,55.0,6.48,6.44,4.05,VS2,Ideal,G
Surat,1061,0.41,62.2,57.0,4.74,4.71,2.94,VS2,Ideal,G
Surat,8233,1.23,62.4,57.0,6.88,6.83,4.28,VS2,Ideal,G
Surat,1035,0.4,62.3,57.0,4.71,4.7,2.93,VS2,Ideal,G
Surat,765,0.34,61.4,57.0,4.51,4.48,2.76,VS2,Ideal,G
Surat,698,0.31,62.4,55.0,4.32,4.3,2.69,VS2,Ideal,G
Surat,8797,1.24,62.0,56.0,6.87,6.9,4.27,VS2,Ideal,G
Surat,604,0.33,61.7,55.9,4.45,4.49,2.75,VS2,Ideal,G
Surat,459,0.25,61.4,57.0,4.08,4.1,2.51,VS2,Ideal,G
Surat,1061,0.41,62.7,55.0,4.79,4.75,2.99,VS2,Ideal,G
Surat,12907,1.53,62.8,57.0,7.48,7.43,4.63,VS2,Ideal,G
Surat,1595,0.52,60.8,57.0,5.19,5.21,3.16,VS2,Ideal,G
Surat,596,0.34,62.1,57.0,4.46,4.5,2.78,VS2,Ideal,G
Surat,1441,0.54,62.8,55.0,5.23,5.17,3.27,VS2,Ideal,G
Surat,675,0.3,62.2,57.0,4.32,4.26,2.67,VS2,Ideal,G
Surat,1577,0.53,61.2,56.0,5.19,5.22,3.19,VS2,Ideal,G
Surat,745,0.39,60.7,54.0,4.74,4.77,2.89,VS2,Ideal,G
Surat,7070,1.05,62.2,54.0,6.53,6.55,4.07,VS2,Ideal,G
Surat,6857,1.11,61.2,56.0,6.65,6.68,4.08,VS2,Ideal,G
Surat,6322,1.12,62.1,57.0,6.63,6.6,4.11,VS2,Ideal,G
Surat,7074,1.16,62.3,57.0,6.66,6.72,4.17,VS2,Ideal,G
Surat,2515,0.71,62.4,57.0,5.69,5.66,3.54,VS2,Ideal,G
Surat,2375,0.7,62.9,56.0,5.7,5.65,3.57,VS2,Ideal,G
Surat,7472,1.11,62.0,56.0,6.62,6.65,4.12,VS2,Ideal,G
Surat,9060,1.3,61.9,55.0,7.01,7.04,4.35,VS2,Ideal,G
Surat,7814,1.01,62.1,59.0,6.39,6.43,3.98,VS2,Ideal,G
Surat,7099,1.14,60.5,60.0,6.77,6.75,4.09,VS2,Ideal,G
Surat,1598,0.53,60.9,57.0,5.25,5.26,3.2,VS2,Ideal,G
Surat,2877,0.74,62.3,55.0,5.8,5.83,3.62,VS2,Ideal,G
Surat,1662,0.56,60.8,55.0,5.33,5.37,3.25,VS2,Ideal,G
Surat,649,0.37,62.2,57.0,4.59,4.64,2.87,VS2,Ideal,G
Surat,6486,1.05,61.9,56.0,6.52,6.56,4.05,VS2,Ideal,G
Surat,6939,1.1,60.9,56.0,6.68,6.79,4.1,VS2,Ideal,G
Surat,3344,0.72,61.7,55.0,5.72,5.79,3.55,VS2,Ideal,G
Surat,7199,1.14,61.9,56.0,6.69,6.71,4.14,VS2,Ideal,G
Surat,847,0.42,62.1,56.0,4.79,4.84,2.99,VS2,Ideal,G
Surat,1093,0.43,62.4,56.0,4.87,4.84,3.02,VS2,Ideal,G
Surat,3154,0.73,61.7,56.0,5.79,5.81,3.58,VS2,Ideal,G
Surat,526,0.3,61.3,56.0,4.28,4.33,2.64,VS2,Ideal,G
Surat,7140,1.13,62.1,53.0,6.69,6.74,4.17,VS2,Ideal,G
Surat,807,0.4,62.3,57.0,4.7,4.71,2.93,VS2,Ideal,G
Surat,646,0.35,61.3,56.0,4.54,4.58,2.8,VS2,Ideal,G
Surat,561,0.32,61.8,55.0,4.41,4.43,2.73,VS2,Ideal,G
Surat,1821,0.61,61.4,55.7,5.43,5.53,3.37,VS2,Ideal,G
Surat,1605,0.54,61.2,56.0,5.25,5.26,3.22,VS2,Ideal,G
Antwerp,8067,1.22,62.0,55.0,6.91,6.83,4.26,VS2,Ideal,G
Antwerp,6449,1.01,61.9,58.0,6.37,6.43,3.96,VS2,Ideal,G
Antwerp,544,0.31,62.0,57.0,4.34,4.37,2.7,VS2,Ideal,G
Antwerp,649,0.37,61.5,56.0,4.59,4.64,2.84,VS2,Ideal,G
Antwerp,2320,0.63,61.9,58.0,5.48,5.51,3.4,VS2,Ideal,G
Antwerp,6713,1.11,62.2,55.0,6.67,6.61,4.13,VS2,Ideal,G
Antwerp,698,0.31,63.0,54.0,4.37,4.33,2.74,VS2,Ideal,G
Antwerp,6290,1.04,61.8,56.0,6.5,6.47,4.01,VS2,Ideal,G
Antwerp,3299,0.71,61.8,56.0,5.68,5.72,3.52,VS2,Ideal,G
Antwerp,596,0.34,61.8,56.0,4.48,4.52,2.78,VS2,Ideal,G
Antwerp,6128,1.06,61.8,57.0,6.52,6.56,4.04,VS2,Ideal,G
Antwerp,1607,0.53,61.8,56.0,5.21,5.18,3.21,VS2,Ideal,G
Antwerp,869,0.44,62.0,55.0,4.89,4.91,3.04,VS2,Ideal,G
Antwerp,7548,1.2,61.9,56.0,6.86,6.81,4.23,VS2,Ideal,G
Antwerp,1728,0.57,61.6,57.0,5.36,5.32,3.29,VS2,Ideal,G
Antwerp,6955,1.04,60.5,57.0,6.56,6.62,3.99,VS2,Ideal,G
Antwerp,8705,1.27,62.8,54.0,6.92,6.87,4.33,VS2,Ideal,G
Antwerp,765,0.34,62.5,57.0,4.5,4.46,2.8,VS2,Ideal,G
Antwerp,13049,1.5,62.2,58.0,7.31,7.29,4.54,VS2,Ideal,G
Antwerp,7413,1.17,62.0,56.0,6.71,6.74,4.17,VS2,Ideal,G
Antwerp,827,0.41,62.7,56.0,4.71,4.76,2.97,VS2,Ideal,G
Antwerp,13154,1.5,62.2,54.0,7.39,7.34,4.58,VS2,Ideal,G
Antwerp,7783,1.22,62.0,55.0,6.83,6.87,4.25,VS2,Ideal,G
Antwerp,563,0.35,61.6,54.0,4.55,4.58,2.81,VS2,Ideal,G
Antwerp,1087,0.42,61.2,56.0,4.84,4.8,2.95,VS2,Ideal,G
Antwerp,7357,1.09,61.2,56.0,6.62,6.64,4.06,VS2,Ideal,G
Antwerp,720,0.32,61.8,55.0,4.42,4.41,2.73,VS2,Ideal,G
Antwerp,2969,0.8,61.2,57.0,6.02,6.07,3.7,VS2,Ideal,G
Antwerp,7806,1.21,62.0,56.0,6.87,6.77,4.23,VS2,Ideal,G
Antwerp,743,0.38,61.6,55.0,4.67,4.71,2.89,VS2,Ideal,G
Antwerp,675,0.3,61.3,56.0,4.33,4.28,2.64,VS2,Ideal,G
Antwerp,4133,0.9,62.7,56.0,6.25,6.15,3.89,VS2,Ideal,G
Antwerp,545,0.3,62.3,58.0,4.26,4.28,2.66,VS2,Ideal,G
Antwerp,15941,1.7,61.3,57.0,7.67,7.6,4.68,VS2,Ideal,G
Antwerp,942,0.43,61.7,55.0,4.85,4.88,3.0,VS2,Ideal,G
Antwerp,503,0.3,62.0,56.0,4.29,4.32,2.67,VS2,Ideal,G
Antwerp,6342,1.04,62.0,57.0,6.49,6.5,4.03,VS2,Ideal,G
Antwerp,1246,0.49,61.1,57.0,5.12,5.09,3.12,VS2,Ideal,G
Antwerp,3253,0.7,61.5,57.0,5.7,5.74,3.52,VS2,Ideal,G
Antwerp,8321,1.2,59.9,61.0,6.85,6.88,4.11,VS2,Ideal,G
